TBL_NM,ITM_NM_ENG,ITM_ID,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,C3_OBJ_NM,C2,C1_NM_ENG,C2_NM_ENG,C3_NM_ENG,LST_CHN_DE,PRD_DE,ITM_NM,TBL_ID,UNIT_NM,C1_OBJ_NM_ENG,C2_OBJ_NM_ENG,C3_OBJ_NM_ENG,C3,DT,PRD_SE,C1,C1_NM,C2_NM,C3_NM
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,50-54 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),50,367,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,50 - 54세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,50-54 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),50,6.9,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,50 - 54세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,50-54 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),50,10.7,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,50 - 54세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,50-54 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),50,16.2,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,50 - 54세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,55-59 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),55,245,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,55 - 59세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,55-59 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),55,375,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,55 - 59세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,55-59 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),55,624,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,55 - 59세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,55-59 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),55,11.6,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,55 - 59세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,55-59 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),55,18,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,55 - 59세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,55-59 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),55,30.4,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,55 - 59세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,60-64 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),60,349,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,60 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,60-64 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),60,587,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,60 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,60-64 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),60,1156,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,60 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,60-64 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),60,18.6,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,60 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,60-64 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),60,29.7,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,60 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,60-64 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),60,56.4,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,60 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,15-64 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),62,964,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,15 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,15-64 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),62,1462,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,15 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,15-64 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),62,2574,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,15 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,15-64 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),62,5.1,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,15 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,15-64 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),62,7.8,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,15 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,15-64 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),62,13.9,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,15 - 64세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65 Years old ＆ over,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),63,3918,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65세 이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65 Years old ＆ over,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),63,5846,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65세 이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65 Years old ＆ over,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),63,17043,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65세 이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65 Years old ＆ over,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),63,111.4,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65세 이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65 Years old ＆ over,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),63,156.8,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65세 이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65 Years old ＆ over,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),63,432.3,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65세 이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65-69 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),65,408,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65 - 69세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65-69 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),65,717,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65 - 69세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65-69 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),65,1619,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65 - 69세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65-69 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),65,32.1,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65 - 69세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65-69 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),65,51.5,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65 - 69세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,65-69 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),65,108.3,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,65 - 69세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,70-74 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),70,489,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,70 - 74세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,70-74 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),70,880,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,70 - 74세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain infectious and parasitic diseases (A00-B99 U07.1 U07.2 U10),Male,70-74 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),70,2259,A,1,특정 감염성 및 기생충성 질환 (A00-B99 U07.1 U07.2 U10),남자,70 - 74세
